Time,Temperature °C,Humidity %,pTemperature °C,pressure,Lux,Moisture Sensor
2021-11-24 16:42:27.151768,16,76,18.06,1019.227,0.833333,677
2021-11-24 16:42:32.292780,17,76,18.06,1019.233,0.833333,677
2021-11-24 16:42:37.394175,17,76,18.06,1019.231,0.833333,677
2021-11-24 16:42:42.482703,17,76,18.06,1019.231,0.833333,677
2021-11-24 16:42:47.579206,17,76,18.06,1019.236,0.833333,678
2021-11-24 16:42:52.675136,17,76,18.06,1019.236,0.833333,677
2021-11-24 16:42:57.766104,17,76,18.06,1019.233,0.833333,677
2021-11-24 16:43:02.869423,17,76,18.06,1019.228,0.833333,677
2021-11-24 16:43:07.967056,17,76,18.06,1019.231,0.833333,677
2021-11-24 16:43:13.082313,17,76,18.06,1019.229,0.833333,677
2021-11-24 16:43:18.172300,17,76,18.06,1019.231,0.833333,678
2021-11-24 16:43:23.284070,17,76,18.06,1019.227,0.833333,677
2021-11-24 16:43:28.373052,17,76,18.06,1019.224,0.833333,678
2021-11-24 16:43:33.501802,17,76,18.06,1019.229,0.833333,677
2021-11-24 16:43:38.621361,17,76,18.06,1019.229,0.833333,677
2021-11-24 16:43:43.745992,17,76,18.06,1019.227,0.833333,678
2021-11-24 16:43:48.851649,17,76,18.06,1019.227,0.833333,677
2021-11-24 16:43:53.946005,17,76,18.06,1019.231,0.833333,677
2021-11-24 16:43:59.042812,17,76,18.06,1019.234,0.833333,677
2021-11-24 16:44:04.144159,16,76,18.06,1019.234,0.833333,678
2021-11-24 16:44:09.368658,17,76,18.06,1019.239,0.833333,677
2021-11-24 16:44:14.487846,17,76,18.06,1019.234,0.833333,677
2021-11-24 16:44:19.582492,17,76,18.05,1019.232,0.833333,677
2021-11-24 16:44:24.695705,17,76,18.06,1019.232,0.833333,677
2021-11-24 16:44:29.809815,17,76,18.06,1019.227,0.833333,677
2021-11-24 16:44:34.898538,17,76,18.06,1019.232,0.833333,677
2021-11-24 16:44:40.053338,17,76,18.06,1019.226,0.833333,677
2021-11-24 16:44:45.158748,17,76,18.06,1019.222,0.833333,677
2021-11-24 16:44:50.253687,17,76,18.05,1019.225,0.833333,678
2021-11-24 16:44:55.423322,17,76,18.06,1019.237,0.833333,677
2021-11-24 16:45:00.537978,17,76,18.06,1019.241,0.833333,677
2021-11-24 16:45:05.652680,17,76,18.06,1019.238,0.833333,677
2021-11-24 16:45:10.772748,17,76,18.06,1019.241,0.833333,677
2021-11-24 16:45:15.863984,17,76,18.06,1019.239,0.833333,677
2021-11-24 16:45:20.978881,17,76,18.06,1019.236,0.833333,677
2021-11-24 16:45:26.141519,17,76,18.06,1019.245,0.833333,677
2021-11-24 16:45:31.253169,17,76,18.06,1019.241,0.833333,677
2021-11-24 16:45:36.383145,17,76,18.06,1019.242,0.833333,677
2021-11-24 16:45:41.504606,16,76,18.06,1019.232,0.833333,677
2021-11-24 16:45:46.604339,16,76,18.06,1019.217,0.833333,678
2021-11-24 16:45:51.737726,17,76,18.06,1019.216,0.833333,677
2021-11-24 16:45:56.850742,16,76,18.06,1019.207,0.833333,678
2021-11-24 16:46:02.002698,17,76,18.06,1019.207,0.833333,677
2021-11-24 16:46:07.109121,17,76,18.06,1019.204,0.833333,677
2021-11-24 16:46:12.195729,17,76,18.06,1019.202,0.833333,677
2021-11-24 16:46:17.284928,17,76,18.06,1019.206,0.833333,677
2021-11-24 16:46:22.461452,17,76,18.07,1019.213,0.833333,678
2021-11-24 16:46:27.580697,17,76,18.06,1019.209,0.833333,677
2021-11-24 16:46:32.669289,17,76,18.06,1019.209,0.833333,677
2021-11-24 16:46:37.824495,17,76,18.07,1019.213,0.833333,677
2021-11-24 16:46:42.934318,17,76,18.07,1019.214,0.833333,678
2021-11-24 16:46:48.079370,17,76,18.06,1019.214,0.833333,677
2021-11-24 16:46:53.174566,17,76,18.07,1019.213,0.833333,678
2021-11-24 16:46:58.318220,17,76,18.07,1019.214,0.833333,677
2021-11-24 16:47:03.532350,17,76,18.07,1019.216,0.833333,677
2021-11-24 16:47:08.618367,17,76,18.07,1019.219,0.833333,677
2021-11-24 16:47:13.706990,17,76,18.07,1019.219,0.833333,677
2021-11-24 16:47:18.887407,17,76,18.07,1019.221,0.833333,678
2021-11-24 16:47:24.005834,17,76,18.07,1019.232,0.833333,677
2021-11-24 16:47:29.095948,17,76,18.07,1019.244,0.833333,677
2021-11-24 16:47:34.245626,17,76,18.07,1019.239,0.833333,677
2021-11-24 16:47:39.393208,17,76,18.07,1019.236,0.833333,678
2021-11-24 16:47:44.506360,17,76,18.07,1019.241,0.833333,678
2021-11-24 16:47:49.591040,17,76,18.07,1019.241,0.833333,677
2021-11-24 16:47:54.710159,17,76,18.07,1019.242,0.833333,678
2021-11-24 16:47:59.798953,17,76,18.07,1019.24,0.833333,677
2021-11-24 16:48:04.971332,17,76,18.07,1019.237,0.833333,678
2021-11-24 16:48:10.087102,17,76,18.07,1019.231,0.833333,678
2021-11-24 16:48:15.209101,17,76,18.07,1019.227,0.833333,678
2021-11-24 16:48:20.303480,17,76,18.07,1019.223,0.833333,678
2021-11-24 16:48:25.437684,17,76,18.07,1019.224,0.833333,677
2021-11-24 16:48:30.561959,17,76,18.07,1019.222,0.833333,677
2021-11-24 16:48:35.688169,17,76,18.07,1019.219,0.833333,678
2021-11-24 16:48:40.801164,17,76,18.06,1019.216,0.833333,677
2021-11-24 16:48:45.943250,17,76,18.06,1019.222,0.833333,677
2021-11-24 16:48:51.047417,17,76,18.06,1019.215,0.833333,678
2021-11-24 16:48:56.147727,17,76,18.06,1019.217,0.833333,677
2021-11-24 16:49:01.239417,17,76,18.06,1019.21,0.833333,677
2021-11-24 16:49:06.409521,17,76,18.06,1019.208,0.833333,677
2021-11-24 16:49:11.520214,17,76,18.06,1019.217,0.833333,677
2021-11-24 16:49:16.638676,17,76,18.06,1019.208,0.833333,677
2021-11-24 16:49:21.764830,17,76,18.06,1019.207,0.833333,678
2021-11-24 16:49:26.882906,16,76,18.06,1019.212,0.833333,677
2021-11-24 16:49:31.994021,17,76,18.06,1019.209,0.833333,677
2021-11-24 16:49:37.129642,17,76,18.07,1019.201,0.833333,677
2021-11-24 16:49:42.244784,17,76,18.07,1019.196,0.833333,678
2021-11-24 16:49:47.357038,17,76,18.07,1019.191,0.833333,677
2021-11-24 16:49:52.490013,17,76,18.07,1019.193,0.833333,678
2021-11-24 16:49:57.605272,17,76,18.07,1019.193,0.833333,677
2021-11-24 16:50:02.714375,17,76,18.07,1019.19,0.833333,678
2021-11-24 16:50:07.841220,16,76,18.07,1019.196,0.833333,678
2021-11-24 16:50:12.962043,17,76,18.07,1019.19,0.833333,677
2021-11-24 16:50:18.085000,17,76,18.07,1019.188,0.833333,677
2021-11-24 16:50:23.227618,17,76,18.07,1019.195,0.833333,677
2021-11-24 16:50:28.431550,17,76,18.07,1019.195,0.833333,678
2021-11-24 16:50:33.518450,17,76,18.07,1019.186,0.833333,677
2021-11-24 16:50:38.666142,17,76,18.07,1019.185,0.833333,677
2021-11-24 16:50:43.756638,17,76,18.07,1019.181,0.833333,677
2021-11-24 16:50:48.908626,17,76,18.07,1019.18,0.833333,677
2021-11-24 16:50:54.036526,16,76,18.07,1019.185,0.833333,678
2021-11-24 16:50:59.131526,17,76,18.07,1019.183,0.833333,677
2021-11-24 16:51:04.221286,17,76,18.07,1019.18,0.833333,678
2021-11-24 16:51:09.387937,17,76,18.06,1019.168,0.833333,678
2021-11-24 16:51:14.503907,17,76,18.06,1019.172,0.833333,677
2021-11-24 16:51:19.628042,17,76,18.06,1019.169,0.833333,678
2021-11-24 16:51:24.745249,17,76,18.06,1019.172,0.833333,677
2021-11-24 16:51:29.837679,17,76,18.06,1019.168,0.833333,677
2021-11-24 16:51:34.977123,17,76,18.06,1019.162,0.833333,678
2021-11-24 16:51:40.072116,17,76,18.06,1019.15,0.833333,677
2021-11-24 16:51:45.166348,17,76,18.06,1019.144,0.833333,677
2021-11-24 16:51:50.354037,17,76,18.06,1019.146,0.833333,677
2021-11-24 16:51:55.461479,17,76,18.06,1019.149,0.833333,678
2021-11-24 16:52:00.595917,17,76,18.06,1019.154,0.833333,677
2021-11-24 16:52:05.695566,17,76,18.06,1019.154,0.833333,677
2021-11-24 16:52:10.785474,17,76,18.06,1019.143,0.833333,678
2021-11-24 16:52:15.881928,17,76,18.06,1019.139,0.833333,677
2021-11-24 16:52:20.984679,17,76,18.06,1019.143,0.833333,677
2021-11-24 16:52:26.081657,17,76,18.06,1019.139,0.833333,677
2021-11-24 16:52:31.181419,17,76,18.06,1019.139,0.833333,677
2021-11-24 16:52:36.272059,17,76,18.06,1019.144,0.833333,677
2021-11-24 16:52:41.367341,17,76,18.06,1019.134,0.833333,678
2021-11-24 16:52:46.461060,17,76,18.06,1019.131,0.833333,677
2021-11-24 16:52:51.554360,17,76,18.06,1019.134,0.833333,677
2021-11-24 16:52:56.646570,17,76,18.06,1019.122,0.833333,677
2021-11-24 16:53:01.742115,17,76,18.06,1019.117,0.833333,677
2021-11-24 16:53:06.842341,17,76,18.06,1019.12,0.833333,677
2021-11-24 16:53:11.931286,17,76,18.06,1019.118,0.833333,677
2021-11-24 16:53:17.040017,17,76,18.06,1019.123,0.833333,678
2021-11-24 16:53:22.130127,17,76,18.06,1019.124,0.833333,677
2021-11-24 16:53:27.225371,16,76,18.06,1019.124,0.833333,677
2021-11-24 16:53:32.316766,17,76,18.06,1019.123,0.833333,677
2021-11-24 16:53:37.408813,17,76,18.06,1019.116,0.833333,678
2021-11-24 16:53:42.505343,17,76,18.06,1019.118,0.833333,677
2021-11-24 16:53:47.603926,17,76,18.06,1019.116,0.833333,677
2021-11-24 16:53:52.691230,17,76,18.06,1019.113,0.833333,677
2021-11-24 16:53:57.793680,17,76,18.06,1019.122,0.833333,678
2021-11-24 16:54:02.877438,17,76,18.06,1019.118,0.833333,677
2021-11-24 16:54:07.965070,17,77,18.06,1019.113,0.833333,678
2021-11-24 16:54:13.064186,17,77,18.06,1019.113,0.833333,677
2021-11-24 16:54:18.160630,17,77,18.06,1019.115,0.833333,678
2021-11-24 16:54:23.255767,17,77,18.06,1019.115,0.833333,678
2021-11-24 16:54:28.341290,17,77,18.06,1019.115,0.833333,678
2021-11-24 16:54:33.435915,17,77,18.06,1019.11,0.833333,677
2021-11-24 16:54:38.525917,17,77,18.06,1019.107,0.833333,677
2021-11-24 16:54:43.615742,17,77,18.06,1019.11,0.833333,678
2021-11-24 16:54:48.707155,17,77,18.06,1019.114,0.833333,677
2021-11-24 16:54:53.806032,17,77,18.06,1019.11,0.833333,677
2021-11-24 16:54:58.896228,17,77,18.06,1019.112,0.833333,677
2021-11-24 16:55:04.014416,17,77,18.06,1019.104,0.833333,677
2021-11-24 16:55:09.108250,17,77,18.06,1019.103,0.833333,677
2021-11-24 16:55:14.207267,17,77,18.06,1019.103,0.833333,677
2021-11-24 16:55:19.303355,17,77,18.06,1019.102,0.833333,678
2021-11-24 16:55:24.426886,17,77,18.06,1019.097,0.833333,678
2021-11-24 16:55:29.528207,17,77,18.06,1019.099,0.833333,677
2021-11-24 16:55:34.626787,17,77,18.06,1019.097,0.833333,677
2021-11-24 16:55:39.745734,17,77,18.06,1019.107,0.833333,677
2021-11-24 16:55:44.839381,17,77,18.06,1019.105,0.833333,677
2021-11-24 16:55:49.938512,17,77,18.06,1019.104,0.833333,677
2021-11-24 16:55:55.042336,17,77,18.06,1019.105,0.833333,677
2021-11-24 16:56:00.139423,17,77,18.06,1019.104,0.833333,677
2021-11-24 16:56:05.225182,17,77,18.06,1019.11,0.833333,677
2021-11-24 16:56:10.319325,17,77,18.06,1019.102,0.833333,677
2021-11-24 16:56:15.419178,17,77,18.06,1019.098,0.833333,677
2021-11-24 16:56:20.504910,17,77,18.06,1019.097,0.833333,678
2021-11-24 16:56:25.608004,17,77,18.06,1019.097,0.833333,677
2021-11-24 16:56:30.691080,17,77,18.06,1019.096,0.833333,677
2021-11-24 16:56:35.779222,17,77,18.06,1019.093,0.833333,677
2021-11-24 16:56:40.866276,17,77,18.06,1019.091,0.833333,677
2021-11-24 16:56:45.953955,17,77,18.06,1019.096,0.833333,677
2021-11-24 16:56:51.051218,17,77,18.06,1019.096,0.833333,677
2021-11-24 16:56:56.174833,17,77,18.06,1019.094,0.833333,677
2021-11-24 16:57:01.269958,17,77,18.06,1019.093,0.833333,678
2021-11-24 16:57:06.364174,17,77,18.06,1019.093,0.833333,677
2021-11-24 16:57:11.452945,17,77,18.06,1019.103,0.833333,677
2021-11-24 16:57:16.576776,17,77,18.06,1019.101,0.833333,677
2021-11-24 16:57:21.705691,17,77,18.06,1019.093,0.833333,677
2021-11-24 16:57:26.800875,17,77,18.06,1019.103,0.833333,677
2021-11-24 16:57:31.885053,17,77,18.06,1019.098,0.833333,677
2021-11-24 16:57:36.970824,17,77,18.06,1019.091,0.833333,677
2021-11-24 16:57:42.064795,17,77,18.06,1019.085,0.833333,677
2021-11-24 16:57:47.162795,17,77,18.06,1019.085,0.833333,678
2021-11-24 16:57:52.265025,17,77,18.05,1019.088,0.833333,678
2021-11-24 16:57:57.355756,17,77,18.06,1019.09,0.833333,678
2021-11-24 16:58:02.497356,17,77,18.06,1019.086,0.833333,677
2021-11-24 16:58:07.599236,17,77,18.06,1019.088,0.833333,677
2021-11-24 16:58:12.689300,17,77,18.06,1019.09,0.833333,677
2021-11-24 16:58:17.782146,17,77,18.05,1019.084,0.833333,677
2021-11-24 16:58:22.878134,17,77,18.05,1019.08,0.833333,677
2021-11-24 16:58:27.970836,16,77,18.05,1019.079,0.833333,677
2021-11-24 16:58:33.060012,17,77,18.05,1019.084,0.833333,678
2021-11-24 16:58:38.146389,17,77,18.05,1019.082,0.833333,678
2021-11-24 16:58:43.250562,17,77,18.05,1019.074,0.833333,677
2021-11-24 16:58:48.340842,17,77,18.05,1019.067,0.833333,678
2021-11-24 16:58:53.486233,17,77,18.05,1019.065,0.833333,677
2021-11-24 16:58:58.571197,17,77,18.05,1019.064,0.833333,677
2021-11-24 16:59:03.668745,17,77,18.05,1019.064,0.833333,678
2021-11-24 16:59:08.790192,17,77,18.05,1019.069,0.833333,677
2021-11-24 16:59:13.882847,17,77,18.05,1019.069,0.833333,678
2021-11-24 16:59:18.990164,17,77,18.05,1019.064,0.833333,677
2021-11-24 16:59:24.083668,17,77,18.05,1019.057,0.833333,678
2021-11-24 16:59:29.179490,17,77,18.05,1019.056,0.833333,677
2021-11-24 16:59:34.264968,17,77,18.05,1019.051,0.833333,677
2021-11-24 16:59:39.358833,17,77,18.05,1019.043,0.833333,677
2021-11-24 16:59:44.457921,16,77,18.05,1019.043,0.833333,677
2021-11-24 16:59:49.555604,17,77,18.06,1019.05,0.833333,677
2021-11-24 16:59:54.675961,17,77,18.05,1019.051,0.833333,677
2021-11-24 16:59:59.768892,17,77,18.05,1019.051,0.833333,678
2021-11-24 17:00:04.860402,17,77,18.05,1019.051,0.833333,677
2021-11-24 17:00:09.956209,17,77,18.05,1019.051,0.833333,678
2021-11-24 17:00:15.054439,17,77,18.06,1019.053,0.833333,677
2021-11-24 17:00:20.139691,17,77,18.06,1019.044,0.833333,678
2021-11-24 17:00:25.240883,17,77,18.06,1019.047,0.833333,677
2021-11-24 17:00:30.361226,17,77,18.06,1019.039,0.833333,677
2021-11-24 17:00:35.458375,17,77,18.06,1019.036,0.833333,677
2021-11-24 17:00:40.556518,16,77,18.06,1019.029,0.833333,678
2021-11-24 17:00:45.657632,17,77,18.06,1019.019,0.833333,677
2021-11-24 17:00:50.764174,17,77,18.06,1019.019,0.833333,677
2021-11-24 17:00:55.862699,17,77,18.06,1019.022,0.833333,677
2021-11-24 17:01:00.958182,16,77,18.06,1019.027,0.833333,677
2021-11-24 17:01:06.057028,17,77,18.06,1019.03,0.833333,676
2021-11-24 17:01:11.153229,16,77,18.06,1019.042,0.833333,677
2021-11-24 17:01:16.248862,17,77,18.06,1019.039,0.833333,677
2021-11-24 17:01:21.356690,17,77,18.06,1019.036,0.833333,677
2021-11-24 17:01:26.445425,17,77,18.06,1019.04,0.833333,678
2021-11-24 17:01:31.541862,17,77,18.06,1019.038,0.833333,678
2021-11-24 17:01:36.639491,17,77,18.06,1019.037,0.833333,678
2021-11-24 17:01:41.730445,17,77,18.06,1019.031,0.833333,678
2021-11-24 17:01:46.854979,17,77,18.06,1019.033,0.833333,677
2021-11-24 17:01:52.053688,17,77,18.06,1019.037,0.833333,677
2021-11-24 17:01:57.197146,17,77,18.06,1019.037,0.833333,678
2021-11-24 17:02:02.313317,17,77,18.06,1019.034,0.833333,677
2021-11-24 17:02:07.515114,16,77,18.06,1019.037,0.833333,677
2021-11-24 17:02:12.610626,17,77,18.06,1019.037,0.833333,678
2021-11-24 17:02:17.775484,17,77,18.06,1019.037,0.833333,677
2021-11-24 17:02:22.878756,17,77,18.06,1019.037,0.833333,677
2021-11-24 17:02:27.989604,17,77,18.06,1019.044,0.833333,678
2021-11-24 17:02:33.137112,17,77,18.06,1019.034,0.833333,678
2021-11-24 17:02:38.236209,17,77,18.05,1019.017,0.833333,678
2021-11-24 17:02:43.333752,17,77,18.05,1019.02,0.833333,677
2021-11-24 17:02:48.435080,17,77,18.05,1019.023,0.833333,677
2021-11-24 17:02:53.603213,17,77,18.05,1019.028,0.833333,678
2021-11-24 17:02:58.740808,16,77,18.05,1019.032,0.833333,677
2021-11-24 17:03:03.963553,17,77,18.05,1019.033,0.833333,677
2021-11-24 17:03:09.182840,17,77,18.05,1019.028,0.833333,677
2021-11-24 17:03:14.282268,17,77,18.05,1019.027,0.833333,677
2021-11-24 17:03:19.384318,16,77,18.05,1019.028,0.833333,677
2021-11-24 17:03:24.480898,17,77,18.05,1019.033,0.833333,677
2021-11-24 17:03:29.640996,17,77,18.05,1019.033,0.833333,677
2021-11-24 17:03:34.772437,17,77,18.06,1019.035,0.833333,677
2021-11-24 17:03:39.903513,17,77,18.06,1019.029,0.833333,677
2021-11-24 17:03:45.024347,17,77,18.06,1019.021,0.833333,678
2021-11-24 17:03:50.117656,17,77,18.06,1019.019,0.833333,677
2021-11-24 17:03:55.242861,16,77,18.06,1019.008,0.833333,677
2021-11-24 17:04:00.363026,17,77,18.06,1019.009,0.833333,677
2021-11-24 17:04:05.491311,17,77,18.06,1019.011,0.833333,677
2021-11-24 17:04:10.625783,17,77,18.06,1019.011,0.833333,677
2021-11-24 17:04:15.718458,17,77,18.06,1019.008,0.833333,677
2021-11-24 17:04:20.843069,16,77,18.06,1019.006,0.833333,677
2021-11-24 17:04:25.957699,17,77,18.06,1019.01,0.833333,678
2021-11-24 17:04:31.055970,17,77,18.06,1019.008,0.833333,677
2021-11-24 17:04:36.147197,17,77,18.06,1019.016,0.833333,677
2021-11-24 17:04:41.267836,17,77,18.05,1019.014,0.833333,678
2021-11-24 17:04:46.639193,17,77,18.05,1019.009,0.833333,678
2021-11-24 17:04:51.727730,17,77,18.06,1019.012,0.833333,677
2021-11-24 17:04:56.890867,17,77,18.05,1019.002,0.833333,678
2021-11-24 17:05:02.007863,17,77,18.06,1018.999,0.833333,677
2021-11-24 17:05:07.152689,17,77,18.06,1019.003,0.833333,677
2021-11-24 17:05:12.247303,16,77,18.05,1018.999,0.833333,678
2021-11-24 17:05:17.346881,17,77,18.05,1018.992,0.833333,677
2021-11-24 17:05:22.498314,17,77,18.05,1018.996,0.833333,677
2021-11-24 17:05:27.586263,17,77,18.05,1019.002,0.833333,678
2021-11-24 17:05:32.728235,17,77,18.05,1019.002,0.833333,678
2021-11-24 17:05:37.868361,17,77,18.05,1019.002,0.833333,678
2021-11-24 17:05:43.065524,17,77,18.05,1019.004,0.833333,677
2021-11-24 17:05:48.214060,17,77,18.05,1019.004,0.833333,677
2021-11-24 17:05:53.306531,17,77,18.05,1019.002,0.833333,677
2021-11-24 17:05:58.422253,17,77,18.05,1019.004,0.833333,677
2021-11-24 17:06:03.538524,17,77,18.05,1019.004,0.833333,677
2021-11-24 17:06:08.678351,17,77,18.05,1019.007,0.833333,678
2021-11-24 17:06:13.792207,17,77,18.05,1019.004,0.833333,677
2021-11-24 17:06:18.908663,17,77,18.05,1019.004,0.833333,678
2021-11-24 17:06:24.021861,17,77,18.06,1019.001,0.833333,677
2021-11-24 17:06:29.144484,17,77,18.05,1019.004,0.833333,678
2021-11-24 17:06:34.259561,16,77,18.05,1019.007,0.833333,678
2021-11-24 17:06:39.389102,17,77,18.05,1019.009,0.833333,677
2021-11-24 17:06:44.490849,17,77,18.05,1019.005,0.833333,677
2021-11-24 17:06:49.625151,17,77,18.05,1019.009,0.833333,677
2021-11-24 17:06:54.767312,17,77,18.05,1019.014,0.833333,677
2021-11-24 17:06:59.999078,17,77,18.05,1019.007,0.833333,677
2021-11-24 17:07:05.117044,17,77,18.05,1019.005,0.833333,677
2021-11-24 17:07:10.230614,17,77,18.05,1019.007,0.833333,678
2021-11-24 17:07:15.354621,17,77,18.05,1019.007,0.833333,677
2021-11-24 17:07:20.454733,17,77,18.05,1019.009,0.833333,677
2021-11-24 17:07:25.565043,17,77,18.05,1018.997,0.833333,677
2021-11-24 17:07:30.683142,17,77,18.05,1019.002,0.833333,677
2021-11-24 17:07:35.804858,17,77,18.05,1018.994,0.833333,678
2021-11-24 17:07:40.952931,17,77,18.06,1019.001,0.833333,677
2021-11-24 17:07:46.075206,17,77,18.06,1019.003,0.833333,678
2021-11-24 17:07:51.168738,17,77,18.06,1018.995,0.833333,678
2021-11-24 17:07:56.301656,17,77,18.06,1018.987,0.833333,677
2021-11-24 17:08:01.410929,17,77,18.06,1018.982,0.833333,678
2021-11-24 17:08:06.517057,17,77,18.06,1018.982,0.833333,677
2021-11-24 17:08:11.612332,17,77,18.06,1018.987,0.833333,677
2021-11-24 17:08:16.773065,17,77,18.06,1018.985,0.833333,678
2021-11-24 17:08:21.894912,17,77,18.06,1018.987,0.833333,677
2021-11-24 17:08:27.034546,17,77,18.06,1018.994,0.833333,677
2021-11-24 17:08:32.128611,17,77,18.06,1018.989,0.833333,678
2021-11-24 17:08:37.243617,17,77,18.06,1018.989,0.833333,678
2021-11-24 17:08:42.384113,17,77,18.07,1018.994,0.833333,677
2021-11-24 17:08:47.475423,17,77,18.07,1018.994,0.833333,678
2021-11-24 17:08:52.637075,17,77,18.07,1018.988,0.833333,678
2021-11-24 17:08:57.723898,17,77,18.07,1018.986,0.833333,677
2021-11-24 17:09:02.855903,17,77,18.07,1018.99,0.833333,678
2021-11-24 17:09:07.960221,17,77,18.07,1018.991,0.833333,678
2021-11-24 17:09:13.052615,17,77,18.07,1018.999,0.833333,678
2021-11-24 17:09:18.137110,17,77,18.07,1019.004,0.833333,677
2021-11-24 17:09:23.428223,17,77,18.07,1018.999,0.833333,677
2021-11-24 17:09:28.583305,17,77,18.07,1018.999,0.833333,677
2021-11-24 17:09:33.768474,17,77,18.06,1019.001,0.833333,677
2021-11-24 17:09:38.888517,17,77,18.07,1019.003,0.833333,678
2021-11-24 17:09:44.128244,17,77,18.07,1019.009,0.833333,678
2021-11-24 17:09:49.248893,16,77,18.07,1019.008,0.833333,678
2021-11-24 17:09:54.487534,17,77,18.07,1019.013,0.833333,678
2021-11-24 17:09:59.782397,17,77,18.06,1019.009,0.833333,677
2021-11-24 17:10:04.909238,17,77,18.06,1019.009,0.833333,678
2021-11-24 17:10:10.003395,17,77,18.06,1019.012,0.833333,677
2021-11-24 17:10:15.146022,17,77,18.06,1019.012,0.833333,677
2021-11-24 17:10:20.235096,17,77,18.06,1019.006,0.833333,677
2021-11-24 17:10:25.397639,17,77,18.06,1019.013,0.833333,677
2021-11-24 17:10:30.642682,17,77,18.06,1019.009,0.833333,678
2021-11-24 17:10:35.929725,16,77,18.06,1019.006,0.833333,677
2021-11-24 17:10:41.016074,17,77,18.06,1019.004,0.833333,677
2021-11-24 17:10:46.124647,17,77,18.05,1018.997,0.833333,677
2021-11-24 17:10:51.298778,17,77,18.05,1018.992,0.833333,677
2021-11-24 17:10:56.384030,17,77,18.05,1018.994,0.833333,677
2021-11-24 17:11:01.536289,17,77,18.05,1018.989,0.833333,677
2021-11-24 17:11:06.654109,17,77,18.05,1018.99,0.833333,678
2021-11-24 17:11:11.761495,17,77,18.05,1018.987,0.833333,677
2021-11-24 17:11:16.897458,17,77,18.05,1018.985,0.833333,678
2021-11-24 17:11:22.042408,17,77,18.05,1018.977,0.833333,677
2021-11-24 17:11:27.132985,17,77,18.05,1018.983,0.833333,677
2021-11-24 17:11:32.231914,17,77,18.05,1018.985,0.833333,678
2021-11-24 17:11:37.319541,17,77,18.05,1018.995,0.833333,677
2021-11-24 17:11:42.514694,17,77,18.05,1018.992,0.833333,677
2021-11-24 17:11:47.739888,17,77,18.05,1018.995,0.833333,677
2021-11-24 17:11:52.940399,17,77,18.05,1018.998,0.833333,677
2021-11-24 17:11:58.077828,17,77,18.05,1018.985,0.833333,678
2021-11-24 17:12:03.174490,17,77,18.05,1018.99,0.833333,677
2021-11-24 17:12:08.296165,17,77,18.05,1018.99,0.833333,678
2021-11-24 17:12:13.395390,17,77,18.05,1018.982,0.833333,677
2021-11-24 17:12:18.499180,17,77,18.05,1018.983,0.833333,677
2021-11-24 17:12:23.648595,17,77,18.05,1018.98,0.833333,677
2021-11-24 17:12:28.775182,17,77,18.05,1018.981,0.833333,677
2021-11-24 17:12:33.926994,17,77,18.05,1018.976,0.833333,677
2021-11-24 17:12:39.131033,17,77,18.05,1018.975,0.833333,678
2021-11-24 17:12:44.217551,17,77,18.05,1018.971,0.833333,677
2021-11-24 17:12:49.307826,17,77,18.05,1018.973,0.833333,678
2021-11-24 17:12:54.486629,16,77,18.05,1018.975,0.833333,677
2021-11-24 17:12:59.598117,17,77,18.05,1018.976,0.833333,678
2021-11-24 17:13:04.744511,17,77,18.05,1018.978,0.833333,678
2021-11-24 17:13:09.936642,17,77,18.04,1018.976,0.833333,677
2021-11-24 17:13:15.084581,16,77,18.05,1018.988,0.833333,678
2021-11-24 17:13:20.298950,17,77,18.05,1018.98,0.833333,677
2021-11-24 17:13:25.520537,17,77,18.05,1018.976,0.833333,678
2021-11-24 17:13:30.655047,17,77,18.05,1018.971,0.833333,677
2021-11-24 17:13:35.850520,17,77,18.04,1018.966,0.833333,678
2021-11-24 17:13:40.964291,17,77,18.04,1018.966,0.833333,678
2021-11-24 17:13:46.056702,17,77,18.04,1018.971,0.833333,677
2021-11-24 17:13:51.144634,17,77,18.04,1018.961,0.833333,677
2021-11-24 17:13:56.235036,16,77,18.04,1018.962,0.833333,677
2021-11-24 17:14:01.350986,17,77,18.04,1018.964,0.833333,677
2021-11-24 17:14:06.472692,17,77,18.04,1018.969,0.833333,677
2021-11-24 17:14:11.580388,17,77,18.04,1018.969,0.833333,677
2021-11-24 17:14:16.731094,17,77,18.04,1018.971,0.833333,677
2021-11-24 17:14:21.944149,17,77,18.04,1018.971,0.833333,677
2021-11-24 17:14:27.053978,17,77,18.04,1018.974,0.833333,677
2021-11-24 17:14:32.143906,17,77,18.04,1018.979,0.833333,677
2021-11-24 17:14:37.239946,17,77,18.04,1018.969,0.833333,677
2021-11-24 17:14:42.396666,17,77,18.04,1018.961,0.833333,678
2021-11-24 17:14:47.576087,17,77,18.05,1018.96,0.833333,677
2021-11-24 17:14:52.674717,17,77,18.05,1018.962,0.833333,677
2021-11-24 17:14:57.865852,17,77,18.05,1018.959,0.833333,677
2021-11-24 17:15:03.024031,17,77,18.05,1018.965,0.833333,677
2021-11-24 17:15:08.118500,17,77,18.05,1018.972,0.833333,678
2021-11-24 17:15:13.208223,17,77,18.05,1018.977,0.833333,677
2021-11-24 17:15:18.299547,17,77,18.05,1018.984,0.833333,677
2021-11-24 17:15:23.508975,17,77,18.05,1018.981,0.833333,677
